Sentence,Word,Label
192,Nepal,0
192,plans,0
192,to,0
192,give,0
192,the,0
192,U.S.,0
192,president,0
192,a,0
192,Mount,0
192,Everest,1
192,rock,0
192,as,0
192,a,0
192,symbol,0
192,of,0
192,concern,0
192,about,0
192,climate,0
192,change,0
192,.,0
193,He,0
193,plans,0
193,to,0
193,present,0
193,President,0
193,Barack,0
193,Obama,0
193,with,0
193,a,0
193,stone,0
193,from,0
193,the,0
193,summit,0
193,of,0
193,Mount,0
193,Everest,1
193,.,0
194,Everest,1
194,is,0
194,the,0
194,world,0
194,'s,0
194,tallest,0
194,mountain,0
194,",",0
194,at,0
194,nearly,0
194,"8,900",0
194,meters,0
194,.,0
195,Back,0
195,in,0
195,May,0
195,",",0
195,a,0
195,Nepalese,0
195,Sherpa,0
195,climbed,0
195,Everest,0
195,for,0
195,a,0
195,record,0
195,19th,0
195,time,0
195,.,0
196,Benedict,0
196,issued,0
196,his,0
196,plea,0
196,as,0
196,he,0
196,spoke,0
196,to,0
196,thousands,0
196,of,0
196,pilgrims,0
196,at,0
196,his,0
196,summer,0
196,retreat,0
196,in,0
196,the,0
196,Italian,0
196,Alps,1
196,.,0
197,Japanese,0
197,carmaker,0
197,Toyota,0
197,Motor,0
197,Corporation,0
197,is,0
197,reported,0
197,to,0
197,be,0
197,considering,0
197,letting,0
197,Fuji,0
197,Heavy,0
197,Industries,0
197,use,0
197,its,0
197,hybrid,0
197,vehicle,0
197,technology,0
197,.,0
198,Under,0
198,the,0
198,plan,0
198,reported,0
198,by,0
198,the,0
198,Nihon,0
198,Keizai,0
198,business,0
198,daily,0
198,",",0
198,Fuji,0
198,would,0
198,use,0
198,Toyota,0
198,'s,0
198,hybrid,0
198,system,0
198,in,0
198,its,0
198,Subaru,0
198,vehicles,0
198,.,0
199,Fuji,0
199,sells,0
199,35,0
199,percent,0
199,of,0
199,its,0
199,Subaru,0
199,line,0
199,in,0
199,the,0
199,North,0
199,American,0
199,market,0
199,.,0
200,U.S.,0
200,automaker,0
200,General,0
200,Motors,0
200,",",0
200,which,0
200,holds,0
200,a,0
200,majority,0
200,stake,0
200,in,0
200,Fuji,0
200,Heavy,0
200,",",0
200,has,0
200,formed,0
200,a,0
200,partnership,0
200,with,0
200,rival,0
200,DaimlerChrysler,0
200,to,0
200,develop,0
200,its,0
200,own,0
200,hybrid,0
200,technology,0
200,.,0
201,Chinese,0
201,Olympic,0
201,Committee,0
201,officials,0
201,said,0
201,Sunday,0
201,that,0
201,the,0
201,unrest,0
201,in,0
201,Tibet,0
201,will,0
201,not,0
201,affect,0
201,their,0
201,plans,0
201,to,0
201,bring,0
201,the,0
201,Olympic,0
201,torch,0
201,through,0
201,Tibet,0
201,and,0
201,up,0
201,to,0
201,the,0
201,summit,0
201,of,0
201,Mount,0
201,Everest,1
201,during,0
201,May,0
201,.,0
202,Salt,0
202,Lake,0
202,City,0
202,gold,0
202,medalist,0
202,Isabelle,0
202,Blanc,0
202,of,0
202,France,0
202,is,0
202,third,0
202,with,0
202,"1,900",0
202,points,0
202,.,0
203,Meanwhile,0
203,",",0
203,gunmen,0
203,today,0
203,killed,0
203,the,0
203,director-general,0
203,of,0
203,Iraq,0
203,'s,0
203,Trade,0
203,Ministry,0
203,",",0
203,Ali,0
203,Mousa,0
203,Salman,0
203,",",0
203,as,0
203,he,0
203,was,0
203,driving,0
203,to,0
203,work,0
203,in,0
203,Baghdad,0
203,.,0
204,All,0
204,of,0
204,the,0
204,following,0
204,US,0
204,Pacific,0
204,island,0
204,territories,0
204,except,0
204,Midway,0
204,Atoll,0
204,constitute,0
204,the,0
204,Pacific,0
204,Remote,0
204,Islands,0
204,National,0
204,Wildlife,0
204,Refuge,0
204,(,0
204,NWR,0
204,),0
204,Complex,0
204,and,0
204,as,0
204,such,0
204,are,0
204,managed,0
204,by,0
204,the,0
204,Fish,0
204,and,0
204,Wildlife,0
204,Service,0
204,of,0
204,the,0
204,US,0
204,Department,0
204,of,0
204,the,0
204,Interior,0
204,.,0
205,Midway,0
205,Atoll,0
205,NWR,0
205,has,0
205,been,0
205,included,0
205,in,0
205,a,0
205,Refuge,0
205,Complex,0
205,with,0
205,the,0
205,Hawaiian,0
205,Islands,0
205,NWR,0
205,and,0
205,also,0
205,designated,0
205,as,0
205,part,0
205,of,0
205,Papahanaumokuakea,0
205,Marine,0
205,National,0
205,Monument,0
205,.,0
